"txn_id","uid","approver_uid","points","time_stamp","changed","status","description","reference","expirydate","expired","parent_txn_id","tid","entity_id","entity_type","operation"
"2023","2029","0","36","1650971809","1650971809","0","(question_nid, question_vid): (6540,6577)",NULL,"0","0","0","0","0","2",NULL
"2024","2030","0","23","1650971813","1650971813","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2025","2030","0","-32","1650971821","1650971821","0","Feedback gebruiker",NULL,"0","0","0","0","0","3",NULL
"2026","2020","0","-111","1650971823","1650971823","0","(question_nid, question_vid): (6536,6573)",NULL,"0","0","0","0","0","2",NULL
"2027","2020","0","-63","1650971826","1650971826","0","(question_nid, question_vid): (6536,6573)",NULL,"0","0","0","0","0","2",NULL
"2028","2016","0","9","1650971826","1650971826","0","(question_nid, question_vid): (6540,6577)",NULL,"0","0","0","0","0","2",NULL
"2029","2020","0","-38","1650971830","1650971830","0","(question_nid, question_vid): (6536,6573)",NULL,"0","0","0","0","0","2",NULL
"2030","2020","0","-27","1650971834","1650971834","0","(question_nid, question_vid): (6536,6573)",NULL,"0","0","0","0","0","2",NULL
"2031","2020","0","139","1650971855","1650971855","0","(question_nid, question_vid): (6536,6573)",NULL,"0","0","0","0","0","2",NULL
"2032","2032","0","-125","1650971857","1650971857","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2033","2032","0","-73","1650971860","1650971860","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2034","2032","0","-43","1650971863","1650971863","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2035","2016","0","33","1650971866","1650971866","0","(question_nid, question_vid): (6485,6522)",NULL,"0","0","0","0","0","2",NULL
"2036","2032","0","-29","1650971867","1650971867","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2037","2032","0","-22","1650971872","1650971872","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2038","2032","0","142","1650971876","1650971876","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2039","2032","0","49","1650971885","1650971885","0","(question_nid, question_vid): (6540,6577)",NULL,"0","0","0","0","0","2",NULL
"2040","2022","0","75","1650971898","1650971898","0","(question_nid, question_vid): (6536,6573)",NULL,"0","0","0","0","0","2",NULL
"2041","2024","0","40","1650971901","1650971901","0","(question_nid, question_vid): (6536,6573)",NULL,"0","0","0","0","0","2",NULL
"2042","2018","0","-137","1650971902","1650971902","0","(question_nid, question_vid): (6548,6585)",NULL,"0","0","0","0","0","2",NULL
"2043","2020","0","-116","1650971903","1650971903","0","(question_nid, question_vid): (6485,6522)",NULL,"0","0","0","0","0","2",NULL
"2044","2027","0","-111","1650971921","1650971921","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2045","2015","0","55","1650971922","1650971922","0","(question_nid, question_vid): (6583,6620)",NULL,"0","0","0","0","0","2",NULL
"2046","2015","0","-111","1650971934","1650971934","0","(question_nid, question_vid): (6607,6644)",NULL,"0","0","0","0","0","2",NULL
"2047","2020","0","-140","1650971938","1650971938","0","(question_nid, question_vid): (6540,6577)",NULL,"0","0","0","0","0","2",NULL
"2048","2018","0","-89","1650971940","1650971940","0","(question_nid, question_vid): (6548,6585)",NULL,"0","0","0","0","0","2",NULL
"2049","2020","0","68","1650971943","1650971943","0","(question_nid, question_vid): (6540,6577)",NULL,"0","0","0","0","0","2",NULL
"2050","2015","0","98","1650971950","1650971950","0","(question_nid, question_vid): (6607,6644)",NULL,"0","0","0","0","0","2",NULL
"2051","2016","0","-107","1650971954","1650971954","0","(question_nid, question_vid): (6545,6582)",NULL,"0","0","0","0","0","2",NULL
"2052","2015","0","35","1650971955","1650971955","0","Feedback gebruiker",NULL,"0","0","0","0","0","3",NULL
"2053","2020","0","25","1650971956","1650971956","0","(question_nid, question_vid): (6539,6576)",NULL,"0","0","0","0","0","2",NULL
"2054","2015","0","47","1650971959","1650971959","0","(question_nid, question_vid): (6607,6644)",NULL,"0","0","0","0","0","2",NULL
"2055","2029","0","87","1650971965","1650971965","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2056","2024","0","61","1650971966","1650971966","0","(question_nid, question_vid): (6545,6582)",NULL,"0","0","0","0","0","2",NULL
"2057","2018","0","-50","1650971967","1650971967","0","(question_nid, question_vid): (6548,6585)",NULL,"0","0","0","0","0","2",NULL
"2058","2029","0","-31","1650971970","1650971970","0","Feedback gebruiker",NULL,"0","0","0","0","0","3",NULL
"2059","2016","0","-73","1650971973","1650971973","0","(question_nid, question_vid): (6545,6582)",NULL,"0","0","0","0","0","2",NULL
"2060","2018","0","-32","1650971977","1650971977","0","(question_nid, question_vid): (6548,6585)",NULL,"0","0","0","0","0","2",NULL
"2061","2018","0","136","1650971981","1650971981","0","(question_nid, question_vid): (6548,6585)",NULL,"0","0","0","0","0","2",NULL
"2062","2031","0","-138","1650971990","1650971990","0","(question_nid, question_vid): (6539,6576)",NULL,"0","0","0","0","0","2",NULL
"2063","2031","0","-90","1650971995","1650971995","0","(question_nid, question_vid): (6539,6576)",NULL,"0","0","0","0","0","2",NULL
"2064","2031","0","-50","1650971998","1650971998","0","(question_nid, question_vid): (6539,6576)",NULL,"0","0","0","0","0","2",NULL
"2065","2031","0","127","1650972001","1650972001","0","(question_nid, question_vid): (6539,6576)",NULL,"0","0","0","0","0","2",NULL
"2066","2016","0","117","1650972002","1650972002","0","(question_nid, question_vid): (6545,6582)",NULL,"0","0","0","0","0","2",NULL
"2067","2029","0","55","1650972003","1650972003","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2068","2029","0","15","1650972016","1650972016","0","(question_nid, question_vid): (6540,6577)",NULL,"0","0","0","0","0","2",NULL
"2069","2024","0","22","1650972020","1650972020","0","(question_nid, question_vid): (6485,6522)",NULL,"0","0","0","0","0","2",NULL
"2070","2021","0","-105","1650972024","1650972024","0","(question_nid, question_vid): (6588,6625)",NULL,"0","0","0","0","0","2",NULL
"2071","2029","0","-32","1650972026","1650972026","0","Feedback gebruiker",NULL,"0","0","0","0","0","3",NULL
"2072","2021","0","102","1650972028","1650972028","0","(question_nid, question_vid): (6588,6625)",NULL,"0","0","0","0","0","2",NULL
"2073","2024","0","55","1650972031","1650972031","0","Feedback gebruiker",NULL,"0","0","0","0","0","3",NULL
"2074","2015","0","-119","1650972044","1650972044","0","(question_nid, question_vid): (6603,6640)",NULL,"0","0","0","0","0","2",NULL
"2075","2031","0","67","1650972045","1650972045","0","(question_nid, question_vid): (6540,6577)",NULL,"0","0","0","0","0","2",NULL
"2076","2015","0","-68","1650972046","1650972046","0","(question_nid, question_vid): (6603,6640)",NULL,"0","0","0","0","0","2",NULL
"2077","2015","0","120","1650972049","1650972049","0","(question_nid, question_vid): (6603,6640)",NULL,"0","0","0","0","0","2",NULL
"2078","2018","0","18","1650972070","1650972070","0","(question_nid, question_vid): (6540,6577)",NULL,"0","0","0","0","0","2",NULL
"2079","2021","0","-101","1650972082","1650972082","0","(question_nid, question_vid): (6603,6640)",NULL,"0","0","0","0","0","2",NULL
"2080","2021","0","-56","1650972087","1650972087","0","(question_nid, question_vid): (6603,6640)",NULL,"0","0","0","0","0","2",NULL
"2081","2027","0","-95","1650972087","1650972087","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2082","2019","0","58","1650972088","1650972088","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2083","2021","0","-35","1650972092","1650972092","0","(question_nid, question_vid): (6603,6640)",NULL,"0","0","0","0","0","2",NULL
"2084","2021","0","-26","1650972096","1650972096","0","(question_nid, question_vid): (6603,6640)",NULL,"0","0","0","0","0","2",NULL
"2085","2015","0","66","1650972099","1650972099","0","(question_nid, question_vid): (6460,6497)",NULL,"0","0","0","0","0","2",NULL
"2086","2021","0","140","1650972100","1650972100","0","(question_nid, question_vid): (6603,6640)",NULL,"0","0","0","0","0","2",NULL
"2087","2027","0","95","1650972108","1650972108","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2088","2018","0","-120","1650972125","1650972125","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2089","2018","0","91","1650972127","1650972127","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2090","2021","0","-119","1650972146","1650972146","0","(question_nid, question_vid): (6583,6620)",NULL,"0","0","0","0","0","2",NULL
"2091","2021","0","92","1650972167","1650972167","0","(question_nid, question_vid): (6583,6620)",NULL,"0","0","0","0","0","2",NULL
"2092","2019","0","-105","1650972177","1650972177","0","(question_nid, question_vid): (6548,6585)",NULL,"0","0","0","0","0","2",NULL
"2093","2019","0","-59","1650972178","1650972178","0","(question_nid, question_vid): (6548,6585)",NULL,"0","0","0","0","0","2",NULL
"2094","2019","0","-36","1650972181","1650972181","0","(question_nid, question_vid): (6548,6585)",NULL,"0","0","0","0","0","2",NULL
"2095","2015","0","-106","1650972192","1650972192","0","(question_nid, question_vid): (6402,6439)",NULL,"0","0","0","0","0","2",NULL
"2096","2015","0","-59","1650972195","1650972195","0","(question_nid, question_vid): (6402,6439)",NULL,"0","0","0","0","0","2",NULL
"2097","2015","0","-37","1650972197","1650972197","0","(question_nid, question_vid): (6402,6439)",NULL,"0","0","0","0","0","2",NULL
"2098","2015","0","-26","1650972200","1650972200","0","(question_nid, question_vid): (6402,6439)",NULL,"0","0","0","0","0","2",NULL
"2099","2027","0","132","1650972201","1650972201","0","(question_nid, question_vid): (6548,6585)",NULL,"0","0","0","0","0","2",NULL
"2100","2015","0","139","1650972202","1650972202","0","(question_nid, question_vid): (6402,6439)",NULL,"0","0","0","0","0","2",NULL
"2101","2032","0","47","1650972210","1650972210","0","(question_nid, question_vid): (6539,6576)",NULL,"0","0","0","0","0","2",NULL
"2102","2032","0","22","1650972215","1650972215","0","(question_nid, question_vid): (6540,6577)",NULL,"0","0","0","0","0","2",NULL
"2103","2015","0","-83","1650972220","1650972220","0","(question_nid, question_vid): (5226,5263)",NULL,"0","0","0","0","0","2",NULL
"2104","2032","0","56","1650972220","1650972220","0","Feedback gebruiker",NULL,"0","0","0","0","0","3",NULL
"2105","2019","0","-47","1650972221","1650972221","0","(question_nid, question_vid): (6548,6585)",NULL,"0","0","0","0","0","2",NULL
"2106","2015","0","-48","1650972222","1650972222","0","(question_nid, question_vid): (5226,5263)",NULL,"0","0","0","0","0","2",NULL
"2107","2019","0","-32","1650972224","1650972224","0","(question_nid, question_vid): (6548,6585)",NULL,"0","0","0","0","0","2",NULL
"2108","2032","0","21","1650972224","1650972224","0","(question_nid, question_vid): (6539,6576)",NULL,"0","0","0","0","0","2",NULL
"2109","2015","0","128","1650972225","1650972225","0","(question_nid, question_vid): (5226,5263)",NULL,"0","0","0","0","0","2",NULL
"2110","2019","0","136","1650972227","1650972227","0","(question_nid, question_vid): (6548,6585)",NULL,"0","0","0","0","0","2",NULL
"2111","2032","0","41","1650972230","1650972230","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2112","2019","0","-44","1650972233","1650972233","0","Feedback gebruiker",NULL,"0","0","0","0","0","3",NULL
"2113","2032","0","45","1650972234","1650972234","0","Feedback gebruiker",NULL,"0","0","0","0","0","3",NULL
"2114","2028","0","23","1650972257","1650972257","0","(question_nid, question_vid): (6539,6576)",NULL,"0","0","0","0","0","2",NULL
"2115","2025","0","61","1650972263","1650972263","0","(question_nid, question_vid): (6779,6816)",NULL,"0","0","0","0","0","2",NULL
"2116","2026","0","-111","1650972279","1650972279","0","(question_nid, question_vid): (6629,6666)",NULL,"0","0","0","0","0","2",NULL
"2117","2026","0","98","1650972282","1650972282","0","(question_nid, question_vid): (6629,6666)",NULL,"0","0","0","0","0","2",NULL
"2118","2032","0","-102","1650972309","1650972309","0","(question_nid, question_vid): (6485,6522)",NULL,"0","0","0","0","0","2",NULL
"2119","2021","0","54","1650972313","1650972313","0","(question_nid, question_vid): (6607,6644)",NULL,"0","0","0","0","0","2",NULL
"2120","2017","0","-117","1650972318","1650972318","0","(question_nid, question_vid): (6430,6467)",NULL,"0","0","0","0","0","2",NULL
"2121","2032","0","103","1650972321","1650972321","0","(question_nid, question_vid): (6485,6522)",NULL,"0","0","0","0","0","2",NULL
"2122","2021","0","41","1650972338","1650972338","0","(question_nid, question_vid): (6583,6620)",NULL,"0","0","0","0","0","2",NULL
"2123","2027","0","66","1650972341","1650972341","0","(question_nid, question_vid): (6485,6522)",NULL,"0","0","0","0","0","2",NULL
"2124","2017","0","-67","1650972341","1650972341","0","(question_nid, question_vid): (6430,6467)",NULL,"0","0","0","0","0","2",NULL
"2125","2025","0","15","1650972344","1650972344","0","(question_nid, question_vid): (6784,6821)",NULL,"0","0","0","0","0","2",NULL
"2126","2017","0","120","1650972345","1650972345","0","(question_nid, question_vid): (6430,6467)",NULL,"0","0","0","0","0","2",NULL
"2127","2021","0","28","1650972350","1650972350","0","(question_nid, question_vid): (6607,6644)",NULL,"0","0","0","0","0","2",NULL
"2128","2025","0","35","1650972352","1650972352","0","(question_nid, question_vid): (6779,6816)",NULL,"0","0","0","0","0","2",NULL
"2129","2027","0","20","1650972362","1650972362","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2130","2026","0","49","1650972363","1650972363","0","(question_nid, question_vid): (5223,5260)",NULL,"0","0","0","0","0","2",NULL
"2131","2019","0","48","1650972374","1650972374","0","(question_nid, question_vid): (6586,6623)",NULL,"0","0","0","0","0","2",NULL
"2132","2026","0","44","1650972378","1650972378","0","(question_nid, question_vid): (6629,6666)",NULL,"0","0","0","0","0","2",NULL
"2133","2016","0","39","1650972395","1650972395","0","(question_nid, question_vid): (6581,6618)",NULL,"0","0","0","0","0","2",NULL
"2134","2017","0","69","1650972403","1650972403","0","(question_nid, question_vid): (6429,6466)",NULL,"0","0","0","0","0","2",NULL
"2135","2025","0","62","1650972409","1650972409","0","(question_nid, question_vid): (6781,6818)",NULL,"0","0","0","0","0","2",NULL
"2136","2026","0","-117","1650972419","1650972419","0","(question_nid, question_vid): (5221,5258)",NULL,"0","0","0","0","0","2",NULL
"2137","2026","0","-66","1650972422","1650972422","0","(question_nid, question_vid): (5221,5258)",NULL,"0","0","0","0","0","2",NULL
"2138","2026","0","-40","1650972425","1650972425","0","(question_nid, question_vid): (5221,5258)",NULL,"0","0","0","0","0","2",NULL
"2139","2026","0","132","1650972427","1650972427","0","(question_nid, question_vid): (5221,5258)",NULL,"0","0","0","0","0","2",NULL
"2140","2026","0","44","1650972443","1650972443","0","(question_nid, question_vid): (6629,6666)",NULL,"0","0","0","0","0","2",NULL
"2141","2017","0","-113","1650972451","1650972451","0","(question_nid, question_vid): (6616,6653)",NULL,"0","0","0","0","0","2",NULL
"2142","2019","0","44","1650972453","1650972453","0","(question_nid, question_vid): (6606,6643)",NULL,"0","0","0","0","0","2",NULL
"2143","2017","0","-63","1650972457","1650972457","0","(question_nid, question_vid): (6616,6653)",NULL,"0","0","0","0","0","2",NULL
"2144","2032","0","-102","1650972460","1650972460","0","(question_nid, question_vid): (6548,6585)",NULL,"0","0","0","0","0","2",NULL
"2145","2028","0","-124","1650972461","1650972461","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2146","2017","0","-39","1650972461","1650972461","0","(question_nid, question_vid): (6616,6653)",NULL,"0","0","0","0","0","2",NULL
"2147","2028","0","-73","1650972465","1650972465","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2148","2028","0","117","1650972468","1650972468","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2149","2028","0","13","1650972476","1650972476","0","Feedback gebruiker",NULL,"0","0","0","0","0","3",NULL
"2150","2030","0","-115","1650972478","1650972478","0","(question_nid, question_vid): (6581,6618)",NULL,"0","0","0","0","0","2",NULL
"2151","2016","0","-122","1650972478","1650972478","0","(question_nid, question_vid): (6605,6642)",NULL,"0","0","0","0","0","2",NULL
"2152","2017","0","-27","1650972480","1650972480","0","(question_nid, question_vid): (6616,6653)",NULL,"0","0","0","0","0","2",NULL
"2153","2028","0","64","1650972480","1650972480","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2154","2021","0","-101","1650972481","1650972481","0","(question_nid, question_vid): (5226,5263)",NULL,"0","0","0","0","0","2",NULL
"2155","2019","0","-113","1650972482","1650972482","0","(question_nid, question_vid): (6602,6639)",NULL,"0","0","0","0","0","2",NULL
"2156","2016","0","89","1650972482","1650972482","0","(question_nid, question_vid): (6605,6642)",NULL,"0","0","0","0","0","2",NULL
"2157","2028","0","-142","1650972483","1650972483","0","(question_nid, question_vid): (6539,6576)",NULL,"0","0","0","0","0","2",NULL
"2158","2017","0","139","1650972483","1650972483","0","(question_nid, question_vid): (6616,6653)",NULL,"0","0","0","0","0","2",NULL
"2159","2019","0","-63","1650972484","1650972484","0","(question_nid, question_vid): (6602,6639)",NULL,"0","0","0","0","0","2",NULL
"2160","2032","0","104","1650972486","1650972486","0","(question_nid, question_vid): (6548,6585)",NULL,"0","0","0","0","0","2",NULL
"2161","2028","0","64","1650972491","1650972491","0","(question_nid, question_vid): (6539,6576)",NULL,"0","0","0","0","0","2",NULL
"2162","2016","0","49","1650972492","1650972492","0","(question_nid, question_vid): (6605,6642)",NULL,"0","0","0","0","0","2",NULL
"2163","2032","0","-158","1650972494","1650972494","0","Feedback gebruiker",NULL,"0","0","0","0","0","3",NULL
"2164","2028","0","137","1650972494","1650972494","0","Feedback gebruiker",NULL,"0","0","0","0","0","3",NULL
"2165","2032","0","44","1650972498","1650972498","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2166","2028","0","23","1650972500","1650972500","0","(question_nid, question_vid): (6543,6580)",NULL,"0","0","0","0","0","2",NULL
"2167","2016","0","42","1650972501","1650972501","0","(question_nid, question_vid): (6581,6618)",NULL,"0","0","0","0","0","2",NULL
"2168","2030","0","-75","1650972502","1650972502","0","(question_nid, question_vid): (6581,6618)",NULL,"0","0","0","0","0","2",NULL
"2169","2032","0","25","1650972503","1650972503","0","(question_nid, question_vid): (6539,6576)",NULL,"0","0","0","0","0","2",NULL
"2170","2030","0","116","1650972506","1650972506","0","(question_nid, question_vid): (6581,6618)",NULL,"0","0","0","0","0","2",NULL
"2171","2032","0","148","1650972507","1650972507","0","Feedback gebruiker",NULL,"0","0","0","0","0","3",NULL
"2172","2017","0","-87","1650972511","1650972511","0","(question_nid, question_vid): (6580,6617)",NULL,"0","0","0","0","0","2",NULL
"2173","2026","0","-127","1650972513","1650972513","0","(question_nid, question_vid): (5225,5262)",NULL,"0","0","0","0","0","2",NULL
"2174","2026","0","-75","1650972515","1650972515","0","(question_nid, question_vid): (5225,5262)",NULL,"0","0","0","0","0","2",NULL
"2175","2017","0","111","1650972516","1650972516","0","(question_nid, question_vid): (6580,6617)",NULL,"0","0","0","0","0","2",NULL
"2176","2026","0","-44","1650972518","1650972518","0","(question_nid, question_vid): (5225,5262)",NULL,"0","0","0","0","0","2",NULL
"2177","2026","0","-30","1650972520","1650972520","0","(question_nid, question_vid): (5225,5262)",NULL,"0","0","0","0","0","2",NULL
"2178","2026","0","137","1650972523","1650972523","0","(question_nid, question_vid): (5225,5262)",NULL,"0","0","0","0","0","2",NULL
"2179","2021","0","-56","1650972526","1650972526","0","(question_nid, question_vid): (5226,5263)",NULL,"0","0","0","0","0","2",NULL
"2180","2025","0","-109","1650972531","1650972531","0","(question_nid, question_vid): (6678,6715)",NULL,"0","0","0","0","0","2",NULL
"2181","2025","0","99","1650972534","1650972534","0","(question_nid, question_vid): (6678,6715)",NULL,"0","0","0","0","0","2",NULL
"2182","2021","0","124","1650972534","1650972534","0","(question_nid, question_vid): (5226,5263)",NULL,"0","0","0","0","0","2",NULL
"2183","2025","0","39","1650972543","1650972543","0","(question_nid, question_vid): (6781,6818)",NULL,"0","0","0","0","0","2",NULL
"2184","2032","0","45","1650972545","1650972545","0","(question_nid, question_vid): (6311,6348)",NULL,"0","0","0","0","0","2",NULL
"2185","2015","0","32","1650972569","1650972569","0","(question_nid, question_vid): (6607,6644)",NULL,"0","0","0","0","0","2",NULL
"2186","2015","0","31","1650972574","1650972574","0","(question_nid, question_vid): (6583,6620)",NULL,"0","0","0","0","0","2",NULL
"2187","2028","0","52","1650972574","1650972574","0","(question_nid, question_vid): (6485,6522)",NULL,"0","0","0","0","0","2",NULL
"2188","2028","0","158","1650972578","1650972578","0","Feedback gebruiker",NULL,"0","0","0","0","0","3",NULL
"2189","2019","0","-104","1650972580","1650972580","0","(question_nid, question_vid): (6603,6640)",NULL,"0","0","0","0","0","2",NULL
"2190","2015","0","61","1650972581","1650972581","0","Feedback gebruiker",NULL,"0","0","0","0","0","3",NULL
"2191","2019","0","-58","1650972582","1650972582","0","(question_nid, question_vid): (6603,6640)",NULL,"0","0","0","0","0","2",NULL
"2192","2019","0","-36","1650972586","1650972586","0","(question_nid, question_vid): (6603,6640)",NULL,"0","0","0","0","0","2",NULL
"2193","2015","0","44","1650972587","1650972587","0","(question_nid, question_vid): (6588,6625)",NULL,"0","0","0","0","0","2",NULL
"2194","2019","0","-26","1650972589","1650972589","0","(question_nid, question_vid): (6603,6640)",NULL,"0","0","0","0","0","2",NULL
"2195","2019","0","139","1650972592","1650972592","0","(question_nid, question_vid): (6603,6640)",NULL,"0","0","0","0","0","2",NULL
"2196","2017","0","-107","1650972605","1650972605","0","(question_nid, question_vid): (6485,6522)",NULL,"0","0","0","0","0","2",NULL
"2197","2019","0","74","1650972613","1650972613","0","(question_nid, question_vid): (6586,6623)",NULL,"0","0","0","0","0","2",NULL
"2198","2025","0","51","1650972615","1650972615","0","(question_nid, question_vid): (6674,6711)",NULL,"0","0","0","0","0","2",NULL
"2199","2025","0","-122","1650972625","1650972625","0","(question_nid, question_vid): (6678,6715)",NULL,"0","0","0","0","0","2",NULL
"2200","2025","0","89","1650972630","1650972630","0","(question_nid, question_vid): (6678,6715)",NULL,"0","0","0","0","0","2",NULL
"2201","2029","0","-117","1650972650","1650972650","0","(question_nid, question_vid): (6429,6466)",NULL,"0","0","0","0","0","2",NULL
"2202","2026","0","49","1650972659","1650972659","0","(question_nid, question_vid): (5219,5256)",NULL,"0","0","0","0","0","2",NULL
"2203","2029","0","94","1650972660","1650972660","0","(question_nid, question_vid): (6429,6466)",NULL,"0","0","0","0","0","2",NULL
"2204","2017","0","100","1650972661","1650972661","0","(question_nid, question_vid): (6485,6522)",NULL,"0","0","0","0","0","2",NULL
"2205","2023","0","23","1650972669","1650972669","0","(question_nid, question_vid): (6542,6579)",NULL,"0","0","0","0","0","2",NULL
"2206","2023","0","27","1650972681","1650972681","0","(question_nid, question_vid): (6544,6581)",NULL,"0","0","0","0","0","2",NULL
"2207","2021","0","-118","1650972685","1650972685","0","(question_nid, question_vid): (5220,5257)",NULL,"0","0","0","0","0","2",NULL
"2208","2023","0","111","1650972688","1650972688","0","Feedback gebruiker",NULL,"0","0","0","0","0","3",NULL
"2209","2021","0","-67","1650972689","1650972689","0","(question_nid, question_vid): (5220,5257)",NULL,"0","0","0","0","0","2",NULL
"2210","2015","0","-122","1650972689","1650972689","0","(question_nid, question_vid): (6586,6623)",NULL,"0","0","0","0","0","2",NULL
"2211","2021","0","119","1650972692","1650972692","0","(question_nid, question_vid): (5220,5257)",NULL,"0","0","0","0","0","2",NULL
"2212","2030","0","-102","1650972693","1650972693","0","(question_nid, question_vid): (5225,5262)",NULL,"0","0","0","0","0","2",NULL
"2213","2015","0","90","1650972694","1650972694","0","(question_nid, question_vid): (6586,6623)",NULL,"0","0","0","0","0","2",NULL
"2214","2030","0","-57","1650972699","1650972699","0","(question_nid, question_vid): (5225,5262)",NULL,"0","0","0","0","0","2",NULL
"2215","2030","0","-36","1650972702","1650972702","0","(question_nid, question_vid): (5225,5262)",NULL,"0","0","0","0","0","2",NULL
"2216","2015","0","35","1650972703","1650972703","0","(question_nid, question_vid): (6588,6625)",NULL,"0","0","0","0","0","2",NULL
"2217","2023","0","62","1650972703","1650972703","0","(question_nid, question_vid): (6539,6576)",NULL,"0","0","0","0","0","2",NULL
"2218","2030","0","134","1650972704","1650972704","0","(question_nid, question_vid): (5225,5262)",NULL,"0","0","0","0","0","2",NULL
"2219","2032","0","39","1650972706","1650972706","0","(question_nid, question_vid): (6328,6365)",NULL,"0","0","0","0","0","2",NULL
"2220","2015","0","43","1650972708","1650972708","0","(question_nid, question_vid): (6586,6623)",NULL,"0","0","0","0","0","2",NULL
"2221","2032","0","68","1650972712","1650972712","0","Feedback gebruiker",NULL,"0","0","0","0","0","3",NULL
"2222","2015","0","55","1650972712","1650972712","0","Feedback gebruiker",NULL,"0","0","0","0","0","3",NULL
"2223","2023","0","32","1650972713","1650972713","0","(question_nid, question_vid): (6540,6577)",NULL,"0","0","0","0","0","2",NULL
"2224","2015","0","39","1650972720","1650972720","0","(question_nid, question_vid): (6606,6643)",NULL,"0","0","0","0","0","2",NULL
"2225","2023","0","52","1650972722","1650972722","0","Feedback gebruiker",NULL,"0","0","0","0","0","3",NULL
"2226","2015","0","-118","1650972732","1650972732","0","(question_nid, question_vid): (6603,6640)",NULL,"0","0","0","0","0","2",NULL
"2227","2030","0","-85","1650972734","1650972734","0","(question_nid, question_vid): (6429,6466)",NULL,"0","0","0","0","0","2",NULL
"2228","2015","0","92","1650972734","1650972734","0","(question_nid, question_vid): (6603,6640)",NULL,"0","0","0","0","0","2",NULL
"2229","2030","0","112","1650972737","1650972737","0","(question_nid, question_vid): (6429,6466)",NULL,"0","0","0","0","0","2",NULL
"2230","2021","0","-102","1650972745","1650972745","0","(question_nid, question_vid): (7070,7107)",NULL,"0","0","0","0","0","2",NULL
"2231","2015","0","86","1650972752","1650972752","0","Feedback gebruiker",NULL,"0","0","0","0","0","3",NULL
"2232","2030","0","-58","1650972754","1650972754","0","Feedback gebruiker",NULL,"0","0","0","0","0","3",NULL
"2233","2021","0","104","1650972759","1650972759","0","(question_nid, question_vid): (7070,7107)",NULL,"0","0","0","0","0","2",NULL
"2234","2016","0","-98","1650972759","1650972759","0","(question_nid, question_vid): (6403,6440)",NULL,"0","0","0","0","0","2",NULL
"2235","2016","0","-54","1650972769","1650972769","0","(question_nid, question_vid): (6403,6440)",NULL,"0","0","0","0","0","2",NULL
"2236","2016","0","-35","1650972772","1650972772","0","(question_nid, question_vid): (6403,6440)",NULL,"0","0","0","0","0","2",NULL
"2237","2016","0","-25","1650972775","1650972775","0","(question_nid, question_vid): (6403,6440)",NULL,"0","0","0","0","0","2",NULL
"2238","2016","0","140","1650972778","1650972778","0","(question_nid, question_vid): (6403,6440)",NULL,"0","0","0","0","0","2",NULL
"2239","2025","0","53","1650972789","1650972789","0","(question_nid, question_vid): (6787,6824)",NULL,"0","0","0","0","0","2",NULL
"2240","2025","0","39","1650972798","1650972798","0","(question_nid, question_vid): (6678,6715)",NULL,"0","0","0","0","0","2",NULL
"2241","2030","0","-112","1650972811","1650972811","0","(question_nid, question_vid): (5223,5260)",NULL,"0","0","0","0","0","2",NULL
"2242","2028","0","29","1650972814","1650972814","0","(question_nid, question_vid): (6536,6573)",NULL,"0","0","0","0","0","2",NULL
"2243","2030","0","-63","1650972814","1650972814","0","(question_nid, question_vid): (5223,5260)",NULL,"0","0","0","0","0","2",NULL
"2244","2030","0","122","1650972816","1650972816","0","(question_nid, question_vid): (5223,5260)",NULL,"0","0","0","0","0","2",NULL
